"Survie / Extérieur_";"Observation";;;"PER/VOL";;"Cette Compétence permet d’analyser avec attention son environnement, pour tenter de repérer des petits détails, des indices, des anomalies, un visage familier ou le comportement particulier d’un individu dans une foule, etc. Il s’agit d’une véritable recherche active, pas d’une simple perception instinctive des alentours (qui dépend plus de l’Attribut Perception). Cette Compétence mesure aussi la vigilance d’un personnage, sa capacité à remarquer naturellement des éléments inhabituels ou suspects.

Cette Compétence peut être limitée par la Connaissance d’un milieu naturel spécifi que (voir plus haut), si le personnage agit dans un environnement spécifique (il pourra ainsi identifier un élément inhabituel). Il n’y a pas de limitation quand cette Compétence est utilisée en milieu urbain."
"Survie / Extérieur_";"Orientation";;;"PER/ADA";;"Cette Compétence permet de s’orienter et de se diriger dans son environnement, d’éviter de se perdre, de retrouver son chemin, de garder une idée de sa position et de ses déplacements, voire d’éviter les zones dangereuses et les mauvaises rencontres. Cette Compétence est la plupart du temps limitée par la Connaissance d’un milieu naturel spécifi que (voir plus haut), car le personnage doit connaître les spécificités de chaque environnement pour pouvoir s’y orienter efficacement (il n’y a pas de limitation quand cette Compétence est utilisée en milieu urbain).

Cette Compétence permet également de s’orienter sur une carte (à pied, en armure de plongée ou dans un véhicule), dans un territoire inconnu ou dans un milieu complexe (les ruines abandonnées d’une grande station, l’épave d’un gros navire, un dédale souterrain ou des montagnes sous-marines, etc.). La fréquence et la Difficulté des Tests dépendent surtout de la complexité du lieu et du fait de pouvoir compter ou non sur une carte des environs. Les réussites permettent de se déplacer rapidement et efficacement, les échecs font perdre énormément de temps. Sur une Catastrophe, les personnages sont complètement perdus ou subissent un événement désagréable (leur navire peut percuter une falaise par exemple).

Note : Orientation ne concerne que des déplacements localisés. Pour calculer un trajet entre deux stations, à l’échelle d’une mer ou d’un océan, il faut employer la Compétence Navigation."
"Survie / Extérieur_";"Survie";;"(X)";"ADA/VOL";;"Cette Compétence permet de survivre dans un environnement hostile, de trouver de l’eau et de la nourriture, de faire du feu, de fabriquer un abri, de se protéger du froid, de fabriquer des outils improvisés, etc. Cette Compétence est la plupart du temps limitée par la Connaissance d’un milieu naturel spécifi que (voir plus haut), car le personnage doit connaître les spécificités de chaque environnement pour pouvoir y survivre (il n’y a pas de limitation si cette Compétence est éventuellement utilisée en milieu urbain)."
"Techniques_";"Analyses sonscans";;"(X)";"ADA/INT";;"Cette Compétence permet d’interpréter les informations transmises par un appareil de détection de type radar, sonar ou scanner."
"Techniques_";"Armes embarquées/Artillerie";;"(X)";"INT/INT";;"Cette Compétence couvre l’usage des systèmes d’armement utilisés à bord des véhicules (canons, lance-torpilles, lance-roquette, etc.)."
"Techniques_";"Armurerie";;"(X)";"INT/INT";;"Cette Compétence permet d’entretenir et de réparer les armes à feu."
"Techniques_";"Aquaculture/Elevage";;"(X)";"INT/INT";;"Cette Compétence permet d’utiliser les techniques d’élevage, d’aquaculture et de culture hydroponique en usage dans le monde sous-marin."
"Techniques_";"Art/Artisanat";;"(X)";"INT/INT";;"Cette Compétence permet à un personnage de fabriquer des objets divers qu’il pourra vendre. Il existe une Compétence par catégorie générale de produits, à définir avec le maître de jeu (Cuisine, Peinture, Sculpture, Armes blanches, Instruments de musique, etc.). Ces objets doivent être simples et ne peuvent en aucun cas nécessiter des procédés technologiques pour leur assemblage. Ainsi, l’artisan peut fabriquer des armes blanches ou des armures simples, mais en aucun cas des équipements électroniques ou mécaniques (il faut pour cela utiliser la Compétence Génie technique)."
"Techniques_";"Chirurgie †";;"(X)";"INT/INT";"Médecine 10";"Pré-requis nécessaires : Médecine 10, voire Bionique/Cybertechnologie 5 (pour les implantations de matériel cybernétique).

Cette Compétence permet d’effectuer des interventions chirurgicales. La Difficulté de l’action dépend du niveau technique de l’opération."
"Techniques_";"Dressage";;"(-3)";"VOL/PRE";;"Cette Compétence peut être utilisée pour dresser des animaux domestiques ou dompter des créatures sauvages."
"Techniques_";"Électronique †";;"(X)";"INT/INT";"Éducation/Culture générale 10";"Pré-requis nécessaires : Éducation/Culture générale 10.

Cette Compétence permet d’installer, de réparer ou de modifier des équipements électroniques ou électriques."
"Techniques_";"Espionnage/Surveillance";;"(X)";"INT/INT";"Éducation/Culture générale 10, Électronique 3";"Pré-requis nécessaires : Éducation/Culture générale 10, Électronique 3.

Cette Compétence recouvre l’ensemble des techniques d’espionnage ou de contre-epsionnage reposant sur l’installation et l’utilisation de matériel spécifique (micros, caméras de surveillance, systèmes d’écoute, brouilleurs de communication, etc.). Elle permet également de détecter, de neutraliser ou de tromper de tels systèmes."
"Techniques_";"Explosifs";;"(X)";"INT/VOL";;"Cette Compétence permet d’utiliser et de désamorcer des explosifs, de connaître les techniques de démolition et d’assembler des charges explosives, voire de concevoir de nouveaux procédés."
"Techniques_";"Falsification †";;"(X)";"INT/PER";;"Pré-requis nécessaires : la Compétence nécessaire dépend du faux à créer, souvent Art/Artisanat, Informatique, Bureaucratie, Électronique, etc., au niveau 7 ou plus.

Cette Compétence permet à un personnage de créer des faux documents, de fausses accréditations, etc. etc. Le joueur peut donner un malus à son personnage. Ce malus, augmenté du modificateur de réussite obtenu à l’issue du Test, détermine la Difficulté du Test d’Intelligence de l’individu contrôlant le document. La Difficulté de base dépend de la complexité du document à fabriquer (falsifier une simple autorisation est plutôt simple, mais créer une fausse carte d’identité sera plus difficile). Notez que pour créer de faux papiers, le faussaire doit souvent se procurer des codes ou détourner des informations diverses."
"Techniques_";"Génie technique";"Architecture/Génie civil";"(X)";"INT/INT";"Éducation/Culture générale 10";"Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : conception de stations ou de cités sous-marines.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Architecture navale";"(X)";"INT/INT";"Éducation/Culture générale 10";"Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : conception de navires.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Bionique/Cybertechnologie";"(X)";"INT/INT";"Éducation/Culture générale 10, Biologie/Physiologie 10";"Pré-requis nécessaire : Biologie/Physiologie 10.

Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : étude des mécanismes biologiques et des applications industrielles qui peuvent en découler, des interfaces homme-machine, des remplacements corporels cybernétiques… 

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Biotechnologie/Génie génétique";"(X)";"INT/INT";"Éducation/Culture générale 10, Biologie/Physiologie 10";"Prérequis nécessaire : Biologie/Physiologie 10. 

Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : connaissance des procédés technologiques pouvant être appliqués aux organismes vivants, les manipulations génétiques notamment.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Électronique/Informatique";"(X)";"INT/INT";"Éducation/Culture générale 10, Électronique 10, Informatique 10";"Pré-requis nécessaire : Électronique 10, Informatique 10.

Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : conception d’équipement électronique et de matériel informatique.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Logiciels";"(X)";"INT/INT";"Éducation/Culture générale 10, Informatique 10";"Pré-requis nécessaire : Informatique 10.

Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : conception de logiciels informatiques.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Nanotechnologie";"(X)";"INT/INT";"Éducation/Culture générale 10, Physique/Chimie 10";"Pré-requis nécessaire : Physique/Chimie 10.

Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : connaissance de la nanotechnologie et de ses applications dans la vie quotidienne.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Robotique";"(X)";"INT/INT";"Éducation/Culture générale 10, Électronique 10, Informatique 10";"Pré-requis nécessaire : Électronique 10, Informatique 10.

Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : connaissances concernant la robotique.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Génie technique";"Télécommunications";"(X)";"INT/INT";"Éducation/Culture générale 10, Électronique 10, Informatique 10";"Pré-requis nécessaire : Électronique 10, Informatique 10.

Ces Compétences permettent de concevoir toute sortes de produits ou d’équipements de haute technologie. Voici quelques exemples : conception de systèmes de communications.

Note : les opérations de réparation et de maintenance simples peuvent être réalisées avec les Compétences Électronique, Informatique, Mécanique, etc."
"Techniques_";"Informatique †";;"(-3)";"INT/INT";"Éducation/Culture générale 10";"Pré-requis nécessaires : Éducation culture générale 10.

Cette Compétence regroupe toutes les opérations réalisées à l’aide de matériel informatique."
"Techniques_";"Mécanique †";;"(-3)";"INT/INT";"Électronique 5";"Pré-requis nécessaires : Électronique 5, la plupart du temps (sinon le personnage sera incapable de réparer ou d’améliorer des systèmes automatisés complexes et l’électronique embarquée, il sera juste capable d’intervenir sur les systèmes les plus simples).

Cette Compétence permet de réparer et d’entretenir véhicules et machineries. Chaque type de véhicule fait l’objet d’une Compétence particulière :
• Exo-armures
• Navires/Chasseurs sous-marins
• Chasseurs atmosphériques
• Véhicules souterrains
• Véhicules de sol, etc.

Sans oublier une autre Compétence, Générateurs/Système de survie, qui concerne la réparation et l’entretien des équipements nécessaires à la vie dans les structures sous-marines, les stations notamments (générateurs d’énergie, recycleurs d’atmosphère, systèmes de chauffage, etc.)."
"Techniques_";"Mécanique †";"Exo-armures";"(-3)";"INT/INT";"Électronique 5";"Pré-requis nécessaires : Électronique 5, la plupart du temps (sinon le personnage sera incapable de réparer ou d’améliorer des systèmes automatisés complexes et l’électronique embarquée, il sera juste capable d’intervenir sur les systèmes les plus simples).

Cette Compétence permet de réparer et d’entretenir véhicules et machineries. Chaque type de véhicule fait l’objet d’une Compétence particulière :
• Exo-armures
• Navires/Chasseurs sous-marins
• Chasseurs atmosphériques
• Véhicules souterrains
• Véhicules de sol, etc.

Sans oublier une autre Compétence, Générateurs/Système de survie, qui concerne la réparation et l’entretien des équipements nécessaires à la vie dans les structures sous-marines, les stations notamments (générateurs d’énergie, recycleurs d’atmosphère, systèmes de chauffage, etc.)."
"Techniques_";"Mécanique †";"Navires/Chasseurs sous-marins";"(-3)";"INT/INT";"Électronique 5";"Pré-requis nécessaires : Électronique 5, la plupart du temps (sinon le personnage sera incapable de réparer ou d’améliorer des systèmes automatisés complexes et l’électronique embarquée, il sera juste capable d’intervenir sur les systèmes les plus simples).

Cette Compétence permet de réparer et d’entretenir véhicules et machineries. Chaque type de véhicule fait l’objet d’une Compétence particulière :
• Exo-armures
• Navires/Chasseurs sous-marins
• Chasseurs atmosphériques
• Véhicules souterrains
• Véhicules de sol, etc.

Sans oublier une autre Compétence, Générateurs/Système de survie, qui concerne la réparation et l’entretien des équipements nécessaires à la vie dans les structures sous-marines, les stations notamments (générateurs d’énergie, recycleurs d’atmosphère, systèmes de chauffage, etc.)."
"Techniques_";"Mécanique †";"Chasseurs atmosphériques";"(-3)";"INT/INT";"Électronique 5";"Pré-requis nécessaires : Électronique 5, la plupart du temps (sinon le personnage sera incapable de réparer ou d’améliorer des systèmes automatisés complexes et l’électronique embarquée, il sera juste capable d’intervenir sur les systèmes les plus simples).

Cette Compétence permet de réparer et d’entretenir véhicules et machineries. Chaque type de véhicule fait l’objet d’une Compétence particulière :
• Exo-armures
• Navires/Chasseurs sous-marins
• Chasseurs atmosphériques
• Véhicules souterrains
• Véhicules de sol, etc.

Sans oublier une autre Compétence, Générateurs/Système de survie, qui concerne la réparation et l’entretien des équipements nécessaires à la vie dans les structures sous-marines, les stations notamments (générateurs d’énergie, recycleurs d’atmosphère, systèmes de chauffage, etc.)."
"Techniques_";"Mécanique †";"Véhicules souterrains";"(-3)";"INT/INT";"Électronique 5";"Pré-requis nécessaires : Électronique 5, la plupart du temps (sinon le personnage sera incapable de réparer ou d’améliorer des systèmes automatisés complexes et l’électronique embarquée, il sera juste capable d’intervenir sur les systèmes les plus simples).

Cette Compétence permet de réparer et d’entretenir véhicules et machineries. Chaque type de véhicule fait l’objet d’une Compétence particulière :
• Exo-armures
• Navires/Chasseurs sous-marins
• Chasseurs atmosphériques
• Véhicules souterrains
• Véhicules de sol, etc.

Sans oublier une autre Compétence, Générateurs/Système de survie, qui concerne la réparation et l’entretien des équipements nécessaires à la vie dans les structures sous-marines, les stations notamments (générateurs d’énergie, recycleurs d’atmosphère, systèmes de chauffage, etc.)."
"Techniques_";"Mécanique †";"Véhicules de sol";"(-3)";"INT/INT";"Électronique 5";"Pré-requis nécessaires : Électronique 5, la plupart du temps (sinon le personnage sera incapable de réparer ou d’améliorer des systèmes automatisés complexes et l’électronique embarquée, il sera juste capable d’intervenir sur les systèmes les plus simples).

Cette Compétence permet de réparer et d’entretenir véhicules et machineries. Chaque type de véhicule fait l’objet d’une Compétence particulière :
• Exo-armures
• Navires/Chasseurs sous-marins
• Chasseurs atmosphériques
• Véhicules souterrains
• Véhicules de sol, etc.

Sans oublier une autre Compétence, Générateurs/Système de survie, qui concerne la réparation et l’entretien des équipements nécessaires à la vie dans les structures sous-marines, les stations notamments (générateurs d’énergie, recycleurs d’atmosphère, systèmes de chauffage, etc.)."
"Techniques_";"Mécanique †";"Générateurs/Système de survie";"(-3)";"INT/INT";"Électronique 5";"Pré-requis nécessaires : Électronique 5, la plupart du temps (sinon le personnage sera incapable de réparer ou d’améliorer des systèmes automatisés complexes et l’électronique embarquée, il sera juste capable d’intervenir sur les systèmes les plus simples).

Cette Compétence permet de réparer et d’entretenir véhicules et machineries. Chaque type de véhicule fait l’objet d’une Compétence particulière :
• Exo-armures
• Navires/Chasseurs sous-marins
• Chasseurs atmosphériques
• Véhicules souterrains
• Véhicules de sol, etc.

Sans oublier une autre Compétence, Générateurs/Système de survie, qui concerne la réparation et l’entretien des équipements nécessaires à la vie dans les structures sous-marines, les stations notamments (générateurs d’énergie, recycleurs d’atmosphère, systèmes de chauffage, etc.)."
"Techniques_";"Pièges";;"(-3)";"INT/PER";;"Cette Compétence permet de créer et de poser des pièges (de tout type : mécaniques, explosifs, etc.), mais aussi de les détecter et de les désamorcer. La marge de réussite peut permettre d’augmenter l’efficacité du piège, mais aussi de mieux le dissimuler, imposant alors un malus au Test de détection."
"Techniques_";"Piratage informatique  †";;"(X)";"INT/INT";"Informatique 10";"Pré-requis nécessaire : Informatique 10.

Cette Compétence permet d’entrer illégalement dans les systèmes informatiques et les bases de données. La Difficulté dépend du niveau de protection du système."
"Techniques_";"Premier soins";;"(-3)";"ADA/INT";;"Cette Compétence indispensable permet de traiter les petites blessures, mais surtout de stabiliser les blessures les plus graves. Le champs d’action de cette Compétence ne se limite donc pas aux simples « premiers secours », mais déborde aussi un tout petit peu sur la médecine d’urgence, et c’est ce qui la rend si importante. Voir le chapitre consacré à l’état de santé pour plus d’informations."
"Techniques_";"Systèmes de sécurité";;"(X)";"INT/INT";"Électronique 5";"Pré-requis nécessaire : Électronique 5, la plupart du temps, sinon le personnage sera incapable de traiter avec les systèmes les plus complexes.

Cette Compétence permet d’installer, de détecter et de neutraliser les systèmes de sécurité de tout type. Elle permet aussi de crocheter les serrures simples ou de forcer les serrures électroniques. La Difficulté dépend de la complexité du système. Dans l’immense majorité des cas, le personnage a besoin d’un matériel adapté (outils de crochetage, crocheteur électronique ou brise-codes pour des serrures électroniques, etc.)."
"Compétences Spéciales_";"Absence";;"(X)";"ADA/VOL";;"Cette Compétence permet à un personnage de ne plus être remarqué, de passer inaperçu dans une foule, etc. Le modificateur de réussite agit comme un malus à appliquer au Test de Perception ou d’Observation des individus auxquels le personnage tente d’échapper. Ce malus agit aussi sur le Test de Réaction effectué par une éventuelle victime. Tant que le personnage reste concentré, la Compétence fait effet. S’il fait autre chose, il devra refaire le Test."
"Compétences Spéciales_";"Bouclier mental";;"(X)";"VOL/VOL";;"Cette Compétence permet de renforcer un de ses attributs mentaux (Volonté, Intelligence, Adaptation) contre toute agression pouvant les affecter (attaques mentales, hypnose, images subliminales, interrogatoires ou toute autre action affectant directement l’esprit d’un individu). Le modificateur de réussite indique le bonus dont bénéficie l’Attribut visé. L’effet dure un nombre de minutes égal au niveau de maîtrise du personnage. Celui-ci doit néanmoins attendre au moins une heure pour utiliser la Compétence de nouveau, sous peine de devoir effectuer un Test de résistance à la Fatigue. Note : les bonus aux Attributs ne s’appliquent pas aux niveaux de base des Compétences."
"Compétences Spéciales_";"Contrôle corporel";;"(X)";"CON/VOL";;"Cette Compétence permet à un personnage d’abaisser la température de son corps et son rythme respiratoire pendant un nombre d’heures égal au modificateur de réussite. Il peut ainsi consommer beaucoup moins d’oxygène (sa réserve d’air est augmentée de 10% par point de modificateur de réussite), simuler la mort, mieux supporter le froid, etc. Pendant l’utilisation de cette Compétence, le personnage ne peut toutefois tenter aucune autre action, et doit rester calme et immobile."
"Compétences Spéciales_";"Contrôle des mutations";;"(X)";;;"Certaines mutations donnent accès à des Compétences spécifiques. Leur utilisation, les Attributs associés, les éventuels malus au niveau de base et le coût d’apprentissage sont détaillés dans le chapitre Création de personnage, section 3. Capacités spéciales, page 123."
"Compétences Spéciales_";"Hybride";;"(X)";"CON/COO";;"Seuls les hybrides naturels, les géno-hybrides, les techno-hybrides et les personnage dotés de la mutation Amphibie peuvent développer cette Compétence, qui représente leur affinité avec le milieu aquatique et la maîtrise de leur mutation ou de leurs modifications. Pour plus de détails, voir le chapitre Création de personnage, sections 2. Type génétique du personnage, page 119 et section 3. Capacités spéciales, page 123."
"Compétences Spéciales_";"Hypnose";;"(X)";"VOL/PRE";;"Cette Compétence permet de plonger un individu en état d’hypnose (c’est toutefois impossible à utiliser sur un animal ou en plein combat). Un personnage hypnotisé le reste tant que l’hypnotiseur se concentre sur lui, ou pendant un nombre de minutes égal au modificateur de réussite. Pour implanter une suggestion hypnotique, il faut réussir un Test d’opposition contre la Volonté de la cible. On ne peut implanter qu’une suggestion hypnotique. L’hypnose peut également servir à plonger dans l’inconscient d’un personnage, pour faire resurgir des événements oubliés."
"Compétences Spéciales_";"Maîtrise de l'Echo Polaris";;"(X)";"INT/VOL";;"C’est l’une des rares Compétences qu’un personnage peut utiliser dans le Flux Polaris. Elle définit aussi bien les connaissances qu’a un personnage de cette mystérieuse dimension, que sa capacité à y survivre. Elle peut par exemple être utilisée pour s’orienter dans l’univers du Flux, à y trouver des phares psychiques ou des régions précises, mais aussi à échapper à un éventuel poursuivant. Enfin, la Maîtrise de l’écho Polaris permet aussi de s’échapper du Flux Polaris. Voir Le Flux Polaris, dans le chapitre La Force Polaris, pour plus d’informations."
"Compétences Spéciales_";"Maîtrise de la Force Polaris";;"(X)";"VOL/VOL";;"Cette Compétence permet au personnage de libérer volontairement l’énergie de la Force Polaris et de la contrôler, afin d’en utiliser les pouvoirs. Elle permet aussi d’éviter les libérations accidentelles. Reportez-vous au chapitre consacré à la Force Polaris pour plus d’information. Note : pour développer cette Compétence, vous devez acheter l’Avantage Force Polaris."
"Compétences Spéciales_";"Méditation";;"(X)";"VOL/VOL";;"Cette Compétence permet de faire le vide, de se concentrer ou se reposer. Un personnage qui utilise la méditation avec succès devient imperméable aux influences extérieures (le bruit, la pression mentale, etc.). Il peut récupérer des effets de la Fatigue en deux fois moins de temps que d’habitude. Enfin, il peut aussi méditer pour réfléchir à un problème. La Difficulté dépend de la complexité de ce dernier et le temps nécessaire se compte généralement en heures. À la fin de la méditation, en fonction de la marge de réussite obtenue, le MJ pourra donner des indices au joueur pour l’aider sur un problème particulier (nouvelles idées, indices sur la solution, rappel ou nouvel éclairage sur des détails ou des événements oubliés, etc.)."
"Compétences Spéciales_";"Mutation";"Agilité caudale";;"COO/COO";"(M)Queue";"Le personnage est doté d’une queue. Un personnage peut apprendre à manipuler des objets avec sa queue et même à attaquer avec ou à s’en servir comme d’un membre normal. Il peut donc développer la Compétence Agilité caudale (COO/COO), à un coût normal. Cette Compétence permet de manipuler des objets avec sa queue et agit comme une Compétence limitative pour les Compétences suivantes :
• Acrobatie/Équilibre : pour effectuer des manœuvres acrobatiques en utilisant sa queue.
• Armes de poing : permet d’utiliser des petites armes de poing.
• Combat armé : permet de combattre avec des petites armes blanches (le modificateur de dommages au corps à corps ne s’applique pas).
• Combat à mains nues : permet d’attaquer avec sa queue (dommages de base 1D10/2, plus modificateur de dommages au corps à corps)"
"Compétences Spéciales_";"Mutation";"Contagion";"(X)";"CON/VOL";"(M)Contagion";"Le personnage est nourri des bactéries qui vivent en symbiose avec lui. Ces maladies sont extrêmement contagieuses en permanence. Le personnage est totalement immunisé contre les maladies et, surtout, le fait qu’il soit contagieux ne se voit pas (à la différence de Purulence). Si la mutation n’est pas contrôlée, tout contact avec la peau de l’individu transmet une maladie comparable à la Grippe bleue (voir Maladies et poisons, dans le chapitre État de santé, page 244). Le mutant peut tenter de maîtriser sa contagion. Cela devient alors une Compétence spéciale (Contagion, CON/VOL, X), qui peut être développée à un coût doublé. S’il réussit son Test de Compétence, le personnage peut choisir ou non de contaminer une personne qu’il touche. Une éventuelle victime peut développer une maladie en 2D6 heures (moins le modifica?teur de réussite), la Difficulté du Test en indiquant la virulence :
DIFFICULTÉ DU TEST_ Virulence
+0 1D6
-3 2D6
-5 3D6
-7 4D6
-10 5D6"
"Compétences Spéciales_";"Mutation";"Contrôle moléculaire";"(X)";"CON/VOL";"(M)Instabilité moléculaire";"Cette mutation donne accès à la Compétence spéciale Contrôle moléculaire (CON/VOL), qui peut être développée à un coût doublé. La structure moléculaire d’un individu ayant ce pouvoir peut être modifiée, à la suite d’un déclenchement volontaire ou involontaire de cette mutation. Sur un déclenchement volontaire, grâce à un Test de Compétence, le personnage peut se transformer en magma de matière informe (d’une masse équivalente à celle de son corps d’origine), qu’il empêche de se dissocier. Notez le modificateur de réussite obtenu. Chaque transformation prend 2D10 Tours de combat. Le personnage peut alors se déplacer (très lentement), glisser sous des portes et être conscient de son environnement, mais uniquement grâce au toucher. Il peut toutefois tenter de garder un contrôle limité sur sa forme et créer certains organes grâce à un nouveau Test 
de Contrôle moléculaire, avec les Difficultés suivantes :
• Organe auditif : -3
• Organe visuel : -5
• Tentacule : -7 (cet organe, qui a une Force de 3, ne peut servir qu’à manipuler des objets légers et ne peut être utilisé en combat). Sous l’eau, un personnage sous sa forme de magma ne subit pas les effets de la pression et peut évoluer comme une amibe. Pour reprendre sa forme, le PJ doit réussir un autre Test mais plus il aura attendu, plus cela sera difficile :
• Jusqu’à 10 minutes : -3.
• Jusqu’à 1 heure : -7.
• Par heure supplémentaire : -1.
Le modificateur de réussite obtenu lors du Test de transformation permet néanmoins de réduire ces malus. Chaque fois que le personnage rate son Test pour reprendre sa forme, la difficulté augmente d’1 point. S’il n’est plus possible pour lui de réussir, il perd de la substance. Sa Force ou sa Constitution (au choix du joueur) est réduit définitivement de 1 point. Mais il peut de nouveau tenter de reprendre sa forme comme s’il avait attendu moins de 10 minutes. En cas de stress important, le personnage risque une transformation involontaire (s’il reçoit une blessure grave, s’il a peur, s’il se noie, etc.), et doit réussir un Test de Contrôle moléculaire. S’il rate, il perd sa cohérence moléculaire et sa transformation commence."
"Compétences Spéciales_";"Mutation";"Empathie";"(-3)";"VOL/PRE";"(M)Empathie";"Cette mutation donne accès à la Compétence spéciale Empathie (VOL/PRE, -3), qui peut être développée à un coût doublé. Elle permet de communiquer avec des créatures empathiques comme le corail (action Très difficile, -7) et de ressentir les émotions des animaux (action Assez difficile, -3). Pour ressentir les émotions des individus, il faut réussir le Test avec un malus égal à la Volonté de la cible divisée par deux. Un empathe peut également tenter de modifier les émotions d’un individu, grâce à un Test d’opposition contre la Volonté de ce dernier. La Marge de réussite de l’empathe indique le nombre de Tours de combat pendant lesquels les émotions de la cible sont altérées. En cas d’échec critique, le personnage visé se rend compte qu’il subit une tentative d’intrusion mentale (même s’il sera sans doute incapable d’en définir la provenance). Les sentiments d’un individu ne peuvent être modifiés qu’étape par étape. Par exemple, un personnage éprouvant de la haine ne peut pas tout de suite ressentir une joie folle ou un amour fou. L’empathe peut alors effectuer plusieurs jets sur le même individu, mais il ne doit pas y avoir d’interruption sinon il doit tout recommencer. Enfin, certains empathes sont même capables de ressentir les émotions fortes qui imprègnent un endroit (action Presque impossible, -13).

Note : ne pas confondre cette mutation avec la Compétence Analyse empathique, qui peut être développée par tout le monde."
"Compétences Spéciales_";"Mutation";"Métamorphose";"(-3)";"CON/VOL";"(M)Métamorphe";"Cette mutation donne accès à la Compétence spéciale Métamorphose (CON/VOL, -3), qui peut être développée à un coût doublé. Elle permet de prendre l’apparence physique d’un individu (et l’apparence physique seulement). Si le métamorphe veut pousser l’imitation jusqu’à reproduire les manières (démarche, gestes, timbre de voix, etc.) de l’individu copié, il doit passer par un Test de Déguisement/Imitation (il bénéficie toutefois du Bonus de réussite obtenu lors du Test de Métamorphose).

Note : le personnage ne peut en aucun cas prendre une forme autre que celle d’un humanoïde. De plus, ses Attributs et Compétences restent inchangés (il ne peut pas s’approprier ceux du personnage imité, à la manière d’un Protéus par exemple)."
"Compétences Spéciales_";"Mutation";"Purulence";"(X)";"CON/VOL";"(M)Purulence";"La peau de l’individu est couverte de pustules. Il est en permanence rongé par des maladies et des parasites qu’il nourrit. Les individus ayant une telle mutation sont presque toujours masqués de la tête aux pieds. La Présence du personnage est réduite de 2 points (minimum 3), et tous ses Tests d’interactions sociales destinés à plaire, à convaincre, etc., subissent un malus de -5 si on peut voir son apparence. L’Attribut Résistance aux maladies est en revanche augmenté de 3 points. Si le personnage subit une nouvelle fois la mutation Purulence, sa Présence est réduite d’1 point et sa Résistance aux maladies augmentée de 2 points supplémentaires. Le personnage est contagieux uniquement pendant certaines périodes de l’année (en général une semaine tous les trois mois). Les maladies qu’il transmet sont comparables à la Grippe bleue (voir Maladies et poisons, dans le chapitre État de santé, page 244). Le personnage peut tenter de maîtriser sa Purulence pour pouvoir contrôler ses périodes de contamination. Purulence devient alors une Compétence (Purulence, CON/VOL, X), qui peut être développée à un coût normal. À chaque période de contamination, le PJ peut tenter de juguler ses maladies, en effectuant une fois par jour un Test de Compétence. Il subit toutefois un malus cumulatif de -1 chaque jour, tant qu’il n’a pas été contagieux pendant une semaine. La Purulence peut aussi être utilisée comme une arme. La peau de la cible et celle du mutant doivent être en contact. Le mutant effectue alors un Test de Purulence en opposition à la Constitution de sa cible. Si ce Test est réussi, la peau de la victime est rongée par les maladies à une vitesse incroyable, et subit des Dommages physiques égaux à 3D10 (plus le modificateur de réussite). S’il survit, il risque encore de contracter la Grippe bleue (voir Maladies et poisons, dans le chapitre État de santé, page 244). S’il meurt, son cadavre reste terriblement contagieux. Selon certaines rumeurs, il existerait certains produits permettant de neutraliser temporairement cette mutation mais ces produits seraient des drogues puissantes. On raconte aussi que les mutants purulents peuvent vivre en symbiose avec des parasites de la surface."
